pet_id,issue_date,listing_date,condition,color_type,X1,X2,log_days_btw_issue_list,listing_year,issue_year,listing_month,issue_month,length(cm),height(cm),size,breed_category,pet_category
ANSL_49987,2018-07-22 00:00:00,2018-10-28 13:58:00,1.0,Orange Tabby,7,1,4.58,2018,2018,10,7,48.0,16.83,807.8399999999999,0.0,1
ANSL_58552,2016-07-10 00:00:00,2017-08-25 00:00:00,2.0,Tan,0,1,6.02,2017,2016,8,7,87.0,47.8,4158.599999999999,0.0,2
ANSL_74156,2010-11-29 00:00:00,2019-03-30 16:27:00,0.0,Black,0,1,8.02,2019,2010,3,11,82.0,5.68,465.76,1.0,1
ANSL_52410,2017-03-26 00:00:00,2017-09-16 11:59:00,2.0,Brown Brindle,13,9,5.16,2017,2017,9,3,98.0,43.48,4261.04,0.0,2
ANSL_61715,2014-09-09 00:00:00,2017-10-01 11:59:00,2.0,Blue,0,7,7.02,2017,2014,10,9,23.0,10.97,252.31,1.0,2
ANSL_63941,2013-05-10 00:00:00,2017-06-03 18:24:00,0.0,Blue Merle,0,1,7.3,2017,2013,6,5,36.0,29.67,1068.1200000000001,1.0,2
ANSL_62265,2012-07-05 00:00:00,2016-08-04 11:08:00,0.0,Brown Tabby,0,7,7.31,2016,2012,8,7,89.0,43.79,3897.31,1.0,1
ANSL_58042,2011-04-05 00:00:00,2017-09-30 00:00:00,0.0,Black,13,9,7.77,2017,2011,9,4,79.0,12.26,968.54,1.0,2
ANSL_66817,2018-04-16 00:00:00,2019-01-12 18:24:00,0.0,Black,0,1,5.6,2019,2018,1,4,61.0,16.75,1021.75,1.0,2
ANSL_53407,2008-10-25 00:00:00,2017-11-20 19:25:00,0.0,Brown,0,1,8.11,2017,2008,11,10,90.0,49.01,4410.9,1.0,2
ANSL_54242,2016-11-21 00:00:00,2019-01-19 19:34:00,2.0,Black,13,9,6.67,2019,2016,1,11,15.0,9.99,149.85,1.0,2
ANSL_54346,2013-12-23 00:00:00,2017-08-04 17:58:00,1.0,White,0,7,7.19,2017,2013,8,12,67.0,12.75,854.25,0.0,2
ANSL_59259,2006-10-05 00:00:00,2016-10-28 12:30:00,2.0,Black,9,2,8.21,2016,2006,10,10,80.0,33.75,2700.0,1.0,2
ANSL_74055,2017-10-12 00:00:00,2018-01-08 17:57:00,0.0,Tortie,0,1,4.48,2018,2017,1,10,67.0,22.01,1474.67,1.0,1
ANSL_75917,2014-03-12 00:00:00,2019-04-21 12:33:00,1.0,Brown Tabby,0,8,7.53,2019,2014,4,3,34.0,26.16,889.44,0.0,1
ANSL_54250,2017-12-13 00:00:00,2018-03-04 18:35:00,0.0,Torbie,7,1,4.39,2018,2017,3,12,12.0,8.81,105.72,1.0,1
ANSL_71895,2016-08-27 00:00:00,2017-04-09 16:27:00,1.0,White,13,9,5.42,2017,2016,4,8,10.0,32.33,323.29999999999995,0.0,2
ANSL_63460,2016-08-20 00:00:00,2016-12-07 13:15:00,0.0,Flame Point,7,1,4.69,2016,2016,12,8,54.0,36.67,1980.18,1.0,1
ANSL_75911,2016-12-30 00:00:00,2019-04-21 09:01:00,0.0,Tan,7,1,6.74,2019,2016,4,12,38.0,13.43,510.34,1.0,2
ANSL_50243,2018-03-09 00:00:00,2019-03-28 18:54:00,1.0,Orange Tabby,0,7,5.95,2019,2018,3,3,93.0,26.23,2439.39,0.0,1
ANSL_72881,2015-10-22 00:00:00,2016-12-07 13:44:00,0.0,Calico,0,1,6.02,2016,2015,12,10,55.00000000000001,26.64,1465.2000000000003,1.0,1
ANSL_61330,2018-10-13 00:00:00,2019-01-08 16:05:00,1.0,Brown,0,1,4.47,2019,2018,1,10,28.000000000000004,27.16,760.4800000000001,0.0,2
ANSL_68275,2017-02-26 00:00:00,2017-05-15 17:15:00,0.0,Tricolor,0,1,4.36,2017,2017,5,2,99.0,26.92,2665.0800000000004,1.0,2
ANSL_64423,2018-12-22 00:00:00,2019-02-28 00:00:00,2.0,Brown Tabby,13,9,4.22,2019,2018,2,12,43.0,17.26,742.1800000000001,1.0,1
ANSL_59445,2008-04-21 00:00:00,2017-02-05 16:39:00,1.0,Black,0,7,8.07,2017,2008,2,4,75.0,49.56,3717.0,0.0,2
ANSL_59932,2016-11-10 00:00:00,2017-01-18 14:37:00,2.0,Black,13,9,4.23,2017,2016,1,11,91.0,32.76,2981.16,0.0,1
ANSL_61760,2018-11-09 00:00:00,2019-03-08 21:02:00,0.0,Calico,0,1,4.78,2019,2018,3,11,85.0,18.47,1569.9499999999998,1.0,1
ANSL_64318,2016-10-14 00:00:00,2018-12-05 11:42:00,-1.0,Chocolate,0,7,6.66,2018,2016,12,10,13.0,26.35,342.55,2.0,2
ANSL_60718,2014-06-04 00:00:00,2018-06-26 08:59:00,-1.0,Brown,15,4,7.3,2018,2014,6,6,25.0,46.48,1162.0,2.0,4
ANSL_56374,2017-11-03 00:00:00,2018-01-02 19:28:00,2.0,Cream Tabby,13,9,4.09,2018,2017,1,11,48.0,24.98,1199.04,0.0,1
ANSL_55121,2018-05-23 00:00:00,2018-11-21 15:31:00,1.0,Brown Tabby,0,1,5.2,2018,2018,11,5,78.0,40.72,3176.16,0.0,1
ANSL_69078,2016-06-02 00:00:00,2017-04-26 16:47:00,2.0,Black,13,9,5.79,2017,2016,4,6,56.99999999999999,26.18,1492.2599999999998,0.0,2
ANSL_57409,2016-05-18 00:00:00,2017-06-16 18:21:00,1.0,Brown,0,1,5.98,2017,2016,6,5,68.0,20.19,1372.92,0.0,2
ANSL_61298,2016-07-10 00:00:00,2016-10-10 12:13:00,1.0,Black,13,9,4.52,2016,2016,10,7,30.0,21.64,649.2,0.0,1
ANSL_71431,2015-04-08 00:00:00,2017-02-17 18:54:00,1.0,Blue,0,7,6.52,2017,2015,2,4,68.0,22.07,1500.76,0.0,2
ANSL_50210,2016-10-12 00:00:00,2016-11-23 17:10:00,2.0,Brown Tabby,13,9,3.74,2016,2016,11,10,34.0,46.84,1592.5600000000002,0.0,1
ANSL_73882,2010-05-07 00:00:00,2017-06-08 12:04:00,1.0,White,0,7,7.86,2017,2010,6,5,6.0,42.57,255.42000000000002,0.0,2
ANSL_62772,2014-10-21 00:00:00,2016-11-15 19:03:00,0.0,Black,0,1,6.63,2016,2014,11,10,62.0,49.92,3095.04,1.0,2
ANSL_72723,2015-06-02 00:00:00,2018-07-03 15:23:00,2.0,Seal Point,13,9,7.03,2018,2015,7,6,69.0,24.82,1712.58,1.0,1
ANSL_53648,2014-11-23 00:00:00,2018-12-13 15:28:00,1.0,White,0,7,7.3,2018,2014,12,11,40.0,20.73,829.2,0.0,2
ANSL_58630,2016-08-19 00:00:00,2016-09-24 14:31:00,-1.0,Orange Tabby,13,9,3.58,2016,2016,9,8,86.0,29.94,2574.84,2.0,1
ANSL_55924,2017-06-28 00:00:00,2017-09-09 13:17:00,2.0,Tan,13,9,4.29,2017,2017,9,6,16.0,8.24,131.84,0.0,2
ANSL_56158,2018-07-30 00:00:00,2018-09-20 12:46:00,-1.0,Orange,13,9,3.95,2018,2018,9,7,39.0,15.12,589.68,2.0,1
ANSL_61243,2017-11-25 00:00:00,2018-02-01 11:39:00,2.0,Chocolate,13,9,4.22,2018,2017,2,11,1.0,19.47,19.47,1.0,2
ANSL_51747,2017-11-06 00:00:00,2018-02-27 16:21:00,2.0,Red,13,9,4.73,2018,2017,2,11,46.0,14.67,674.82,1.0,2
ANSL_50504,2014-12-03 00:00:00,2018-12-24 17:32:00,1.0,Orange Tabby,0,7,7.3,2018,2014,12,12,23.0,21.0,483.0,0.0,1
ANSL_62385,2016-06-30 00:00:00,2016-11-05 09:00:00,2.0,Orange Tabby,16,9,4.85,2016,2016,11,6,21.0,28.77,604.17,0.0,1
ANSL_61120,2015-03-02 00:00:00,2017-03-29 17:57:00,1.0,Tan,13,9,6.63,2017,2015,3,3,100.0,24.2,2420.0,0.0,2
ANSL_54811,2003-10-27 00:00:00,2016-11-17 18:13:00,0.0,Black,0,7,8.47,2016,2003,11,10,23.0,46.47,1068.81,1.0,2
ANSL_65319,2016-06-04 00:00:00,2016-09-04 13:51:00,2.0,Black,13,9,4.52,2016,2016,9,6,22.0,25.83,568.26,0.0,1
ANSL_66089,2017-10-12 00:00:00,2017-11-02 12:58:00,-1.0,Orange Tabby,13,9,3.04,2017,2017,11,10,72.0,5.76,414.71999999999997,2.0,1
ANSL_60149,2017-02-13 00:00:00,2017-07-08 17:35:00,0.0,White,0,1,4.98,2017,2017,7,2,15.0,25.41,381.15,1.0,2
ANSL_61921,2016-11-22 00:00:00,2018-06-29 19:18:00,0.0,Black,0,1,6.37,2018,2016,6,11,77.0,35.51,2734.27,1.0,2
ANSL_53990,2018-01-29 00:00:00,2018-05-23 17:12:00,1.0,White,13,9,4.74,2018,2018,5,1,32.0,48.74,1559.68,0.0,2
ANSL_57490,2018-02-25 00:00:00,2018-05-20 17:28:00,1.0,Black,0,1,4.43,2018,2018,5,2,86.0,18.28,1572.0800000000002,0.0,1
ANSL_54300,2016-08-31 00:00:00,2016-10-06 17:12:00,2.0,Tortie,13,9,3.58,2016,2016,10,8,52.0,24.22,1259.44,1.0,1
ANSL_67759,2018-07-04 00:00:00,2018-09-23 19:06:00,0.0,Calico,0,1,4.39,2018,2018,9,7,67.0,22.45,1504.1499999999999,1.0,1
ANSL_54354,2016-05-06 00:00:00,2016-08-04 22:49:00,1.0,Black,12,1,4.5,2016,2016,8,5,45.0,6.78,305.1,0.0,2
ANSL_56574,2017-10-15 00:00:00,2018-01-04 11:19:00,2.0,Black,9,2,4.39,2018,2017,1,10,35.0,28.39,993.65,0.0,1
ANSL_61824,2005-05-05 00:00:00,2017-05-26 14:14:00,2.0,White,13,9,8.39,2017,2005,5,5,51.0,47.4,2417.4,1.0,2
ANSL_70903,2017-12-12 00:00:00,2018-05-27 14:12:00,0.0,Black,0,1,5.11,2018,2017,5,12,70.0,41.81,2926.7000000000003,1.0,1
ANSL_58360,2016-06-10 00:00:00,2017-10-29 00:00:00,2.0,Blue,13,9,6.23,2017,2016,10,6,19.0,43.46,825.74,0.0,2
ANSL_73691,2015-10-04 00:00:00,2016-10-25 09:00:00,-1.0,Black,16,9,5.96,2016,2015,10,10,51.0,21.01,1071.51,2.0,1
ANSL_68167,2014-09-09 00:00:00,2016-10-27 14:17:00,0.0,White,0,1,6.66,2016,2014,10,9,3.0,20.27,60.81,1.0,2
ANSL_56828,2017-10-15 00:00:00,2018-01-17 14:15:00,2.0,Calico,18,4,4.54,2018,2017,1,10,6.0,7.66,45.96,1.0,1
ANSL_67799,2012-03-29 00:00:00,2017-01-20 15:45:00,0.0,Black,0,7,7.47,2017,2012,1,3,17.0,37.7,640.9000000000001,1.0,2
ANSL_50744,2014-11-15 00:00:00,2019-02-28 16:26:00,0.0,Brown Tabby,0,1,7.36,2019,2014,2,11,94.0,47.51,4465.94,1.0,1
ANSL_67452,2016-12-21 00:00:00,2017-01-30 17:12:00,2.0,Orange Tabby,13,9,3.69,2017,2016,1,12,89.0,16.04,1427.56,0.0,1
ANSL_60348,2012-08-30 00:00:00,2016-10-15 19:00:00,0.0,White,0,1,7.32,2016,2012,10,8,31.0,34.42,1067.02,1.0,2
ANSL_52098,2006-05-15 00:00:00,2017-04-07 16:24:00,1.0,Flame Point,0,1,8.29,2017,2006,4,5,98.0,6.75,661.5,0.0,1
ANSL_72853,2018-07-10 00:00:00,2018-10-18 13:53:00,1.0,Cream Tabby,7,1,4.61,2018,2018,10,7,86.0,8.17,702.62,0.0,1
ANSL_65891,2017-08-26 00:00:00,2017-11-10 12:37:00,1.0,Chocolate,7,1,4.33,2017,2017,11,8,63.0,43.41,2734.83,0.0,2
ANSL_51597,2017-03-14 00:00:00,2018-05-20 17:45:00,1.0,Black,0,1,6.07,2018,2017,5,3,19.0,10.27,195.13,0.0,2
ANSL_64391,2017-11-22 00:00:00,2018-12-16 18:18:00,0.0,White,0,1,5.96,2018,2017,12,11,56.00000000000001,13.71,767.7600000000001,1.0,1
ANSL_59256,2009-04-09 00:00:00,2017-05-05 18:22:00,1.0,Black,0,7,7.99,2017,2009,5,4,62.0,22.91,1420.42,0.0,1
ANSL_73258,2015-02-22 00:00:00,2017-07-17 13:18:00,1.0,Blue,13,9,6.78,2017,2015,7,2,37.0,22.61,836.5699999999999,0.0,2
ANSL_73898,2016-11-17 00:00:00,2018-12-14 09:52:00,0.0,Red,13,9,6.63,2018,2016,12,11,27.0,23.44,632.88,1.0,2
ANSL_75511,2019-01-27 00:00:00,2019-04-10 17:20:00,1.0,Black,0,1,4.29,2019,2019,4,1,27.0,6.72,181.44,0.0,1
ANSL_58410,2016-12-28 00:00:00,2017-04-20 14:00:00,0.0,Brown,0,7,4.73,2017,2016,4,12,14.000000000000002,43.67,611.3800000000001,1.0,2
ANSL_61916,2016-10-12 00:00:00,2018-11-24 15:18:00,0.0,Blue,0,1,6.65,2018,2016,11,10,27.0,15.16,409.32,1.0,2
ANSL_53149,2017-02-05 00:00:00,2017-07-03 15:17:00,2.0,Lynx Point,0,7,5.0,2017,2017,7,2,52.0,25.61,1331.72,0.0,1
ANSL_56533,2014-09-19 00:00:00,2016-10-12 16:53:00,1.0,Black,0,1,6.63,2016,2014,10,9,34.0,28.53,970.02,0.0,2
ANSL_59341,2017-12-02 00:00:00,2019-01-11 14:45:00,0.0,White,0,1,6.0,2019,2017,1,12,18.0,36.38,654.84,1.0,2
ANSL_54227,2018-07-11 00:00:00,2018-09-03 12:44:00,2.0,Brown Tabby,13,9,3.99,2018,2018,9,7,5.0,16.11,80.55,0.0,1
ANSL_72577,2014-05-14 00:00:00,2017-06-05 11:34:00,1.0,Brown,0,7,7.02,2017,2014,6,5,10.0,24.45,244.5,0.0,2
ANSL_57072,2016-06-12 00:00:00,2017-07-03 16:21:00,-1.0,Brown,15,4,5.96,2017,2016,7,6,46.0,19.17,881.82,2.0,4
ANSL_55515,2018-12-17 00:00:00,2019-03-11 15:48:00,2.0,White,13,9,4.43,2019,2018,3,12,15.0,31.86,477.9,1.0,2
ANSL_68298,2016-09-21 00:00:00,2017-10-15 14:28:00,2.0,Brown Merle,13,9,5.96,2017,2016,10,9,63.0,21.43,1350.09,1.0,2
ANSL_67788,2015-03-04 00:00:00,2016-11-16 12:48:00,0.0,White,7,1,6.43,2016,2015,11,3,99.0,47.98,4750.0199999999995,1.0,2
ANSL_50193,2016-08-22 00:00:00,2017-09-22 16:14:00,0.0,Fawn,0,1,5.98,2017,2016,9,8,51.0,21.99,1121.49,1.0,2
ANSL_54767,2016-04-30 00:00:00,2018-05-20 18:33:00,-1.0,Black,15,4,6.62,2018,2016,5,4,51.0,37.28,1901.28,2.0,4
ANSL_61761,2016-08-20 00:00:00,2016-11-15 18:56:00,0.0,Brown Tabby,0,1,4.47,2016,2016,11,8,16.0,31.72,507.52,1.0,1
ANSL_58851,2017-09-19 00:00:00,2018-10-14 12:16:00,1.0,Brown,0,1,5.97,2018,2017,10,9,34.0,24.59,836.06,0.0,2
ANSL_61668,2017-02-25 00:00:00,2017-06-17 17:40:00,0.0,Tricolor,0,7,4.72,2017,2017,6,2,3.0,31.85,95.55000000000001,1.0,2
ANSL_67019,2017-07-11 00:00:00,2017-08-31 15:54:00,2.0,Black,13,9,3.93,2017,2017,8,7,20.0,35.85,717.0,1.0,1
ANSL_55191,2015-04-15 00:00:00,2018-07-25 14:34:00,1.0,Tan,0,1,7.09,2018,2015,7,4,79.0,49.3,3894.7,0.0,2
ANSL_70121,2017-05-02 00:00:00,2017-12-04 16:00:00,2.0,Black,0,1,5.38,2017,2017,12,5,34.0,36.07,1226.38,0.0,2
ANSL_72327,2015-10-15 00:00:00,2017-05-05 15:57:00,0.0,Brown Brindle,0,1,6.34,2017,2015,5,10,27.0,37.36,1008.72,1.0,2
ANSL_62234,2014-07-13 00:00:00,2016-08-05 11:12:00,1.0,Black,0,7,6.63,2016,2014,8,7,88.0,44.29,3897.52,0.0,2
ANSL_53253,2015-10-20 00:00:00,2016-11-10 10:45:00,-1.0,Brown,15,4,5.96,2016,2015,11,10,82.0,19.3,1582.6000000000001,2.0,4
ANSL_57361,2017-02-22 00:00:00,2018-03-25 17:10:00,0.0,White,0,1,5.98,2018,2017,3,2,80.0,30.36,2428.8,1.0,2
ANSL_61047,2014-10-28 00:00:00,2016-12-18 14:10:00,1.0,Blue,13,9,6.66,2016,2014,12,10,26.0,38.19,992.9399999999999,0.0,2
ANSL_63695,2018-06-24 00:00:00,2018-07-19 16:41:00,2.0,Brown Tabby,13,9,3.22,2018,2018,7,6,11.0,6.45,70.95,1.0,1
ANSL_67753,2014-11-28 00:00:00,2016-12-29 17:07:00,0.0,Red,9,2,6.64,2016,2014,12,11,84.0,25.92,2177.28,1.0,2
ANSL_55805,2007-08-26 00:00:00,2016-09-16 18:36:00,2.0,Blue Merle,0,7,8.1,2016,2007,9,8,67.0,21.83,1462.61,1.0,2
ANSL_51500,2017-09-02 00:00:00,2018-09-26 07:44:00,2.0,Gray,13,9,5.96,2018,2017,9,9,77.0,46.34,3568.1800000000003,0.0,4
ANSL_57124,2017-03-21 00:00:00,2017-10-11 13:36:00,2.0,Black,0,7,5.32,2017,2017,10,3,65.0,11.2,728.0,0.0,2
ANSL_76872,2019-02-24 00:00:00,2019-05-11 18:26:00,0.0,Brown,7,1,4.33,2019,2019,5,2,18.0,26.81,482.58,1.0,2
ANSL_65243,2009-06-25 00:00:00,2017-07-15 13:57:00,1.0,Brown Tabby,18,4,7.99,2017,2009,7,6,79.0,28.96,2287.84,0.0,1
ANSL_62501,2016-06-02 00:00:00,2017-06-24 09:01:00,-1.0,Black,15,4,5.96,2017,2016,6,6,20.0,39.19,783.8,2.0,4
ANSL_57988,2010-02-09 00:00:00,2017-03-04 11:43:00,0.0,White,0,7,7.86,2017,2010,3,2,76.0,42.67,3242.92,1.0,2
ANSL_70879,2013-09-07 00:00:00,2018-03-28 11:17:00,0.0,White,0,7,7.42,2018,2013,3,9,14.000000000000002,18.41,257.74,1.0,2
ANSL_63510,2018-08-28 00:00:00,2019-01-22 18:47:00,0.0,Black,0,1,4.99,2019,2018,1,8,18.0,46.96,845.28,1.0,2
ANSL_56710,2017-05-16 00:00:00,2017-10-19 15:45:00,0.0,Torbie,7,1,5.05,2017,2017,10,5,80.0,39.41,3152.7999999999997,1.0,1
ANSL_60956,2018-08-14 00:00:00,2018-09-06 13:42:00,2.0,Brown Tabby,13,9,3.14,2018,2018,9,8,31.0,12.03,372.93,1.0,1
ANSL_51845,2018-04-17 00:00:00,2018-09-08 16:55:00,0.0,Tan,0,1,4.97,2018,2018,9,4,54.0,42.82,2312.28,1.0,2
ANSL_54014,2015-08-01 00:00:00,2016-08-23 09:00:00,-1.0,Orange Tabby,16,9,5.96,2016,2015,8,8,78.0,7.9,616.2,2.0,1
ANSL_53392,2016-05-15 00:00:00,2017-12-14 15:06:00,0.0,Tan,0,1,6.36,2017,2016,12,5,80.0,9.59,767.2,1.0,2
ANSL_70991,2016-04-12 00:00:00,2016-11-06 18:08:00,1.0,Red,0,1,5.34,2016,2016,11,4,65.0,43.58,2832.7,0.0,2
ANSL_73588,2016-11-13 00:00:00,2016-12-04 18:56:00,-1.0,Orange Tabby,13,9,3.04,2016,2016,12,11,7.000000000000001,34.25,239.75000000000003,2.0,1
ANSL_51932,2013-02-18 00:00:00,2017-02-11 16:48:00,0.0,Black,0,7,7.28,2017,2013,2,2,31.0,6.39,198.09,1.0,2
ANSL_52109,2017-09-23 00:00:00,2018-08-17 12:48:00,0.0,Brown,0,1,5.79,2018,2017,8,9,23.0,22.74,523.02,1.0,4
ANSL_55082,2016-06-02 00:00:00,2018-08-07 10:39:00,0.0,White,13,9,6.68,2018,2016,8,6,56.99999999999999,18.63,1061.9099999999999,1.0,2
ANSL_66168,2014-10-20 00:00:00,2016-11-17 16:13:00,1.0,Blue Merle,0,1,6.63,2016,2014,11,10,84.0,31.38,2635.92,0.0,2
ANSL_66296,2013-07-29 00:00:00,2017-09-22 00:00:00,0.0,Black,0,1,7.32,2017,2013,9,7,22.0,38.64,850.08,1.0,2
ANSL_69745,2017-07-09 00:00:00,2017-09-29 12:45:00,2.0,Cream Tabby,18,4,4.41,2017,2017,9,7,26.0,32.88,854.8800000000001,0.0,1
ANSL_66536,2016-11-26 00:00:00,2017-01-18 13:47:00,2.0,Brown Tabby,13,9,3.97,2017,2016,1,11,44.0,37.69,1658.36,0.0,1
ANSL_74796,2016-12-14 00:00:00,2018-01-07 09:41:00,2.0,Lynx Point,15,4,5.96,2018,2016,1,12,12.0,44.15,529.8,1.0,1
ANSL_61523,2004-01-03 00:00:00,2018-02-18 17:35:00,1.0,Black,7,1,8.55,2018,2004,2,1,72.0,6.53,470.16,0.0,2
ANSL_51093,2015-04-03 00:00:00,2017-05-05 18:54:00,1.0,Tan,0,1,6.64,2017,2015,5,4,50.0,5.93,296.5,0.0,2
ANSL_73289,2016-07-16 00:00:00,2016-10-15 18:08:00,0.0,Blue Tabby,0,1,4.51,2016,2016,10,7,27.0,25.91,699.57,1.0,1
ANSL_69858,2018-08-15 00:00:00,2018-11-09 22:44:00,0.0,Fawn,0,1,4.45,2018,2018,11,8,59.0,12.99,766.41,1.0,2
ANSL_70069,2016-01-01 00:00:00,2017-03-17 14:55:00,0.0,Calico,13,9,6.09,2017,2016,3,1,63.0,24.78,1561.14,1.0,1
ANSL_53216,2014-11-24 00:00:00,2017-12-14 13:13:00,-1.0,Brown,0,3,7.02,2017,2014,12,11,44.0,36.19,1592.36,2.0,4
ANSL_76063,2017-12-27 00:00:00,2019-04-24 17:19:00,0.0,Brown Tabby,0,1,6.18,2019,2017,4,12,46.0,43.72,2011.12,1.0,1
ANSL_53757,2015-02-06 00:00:00,2018-03-02 17:20:00,1.0,White,0,1,7.02,2018,2015,3,2,10.0,36.08,360.79999999999995,0.0,2
ANSL_56564,2014-09-22 00:00:00,2016-10-18 17:07:00,1.0,Buff,0,1,6.63,2016,2014,10,9,41.0,14.82,607.62,0.0,2
ANSL_73154,2014-12-22 00:00:00,2017-03-25 17:38:00,0.0,Brown Tabby,0,1,6.71,2017,2014,3,12,54.0,41.06,2217.2400000000002,1.0,1
ANSL_71117,2014-10-28 00:00:00,2016-12-05 14:41:00,0.0,Tan,0,1,6.65,2016,2014,12,10,24.0,34.76,834.24,1.0,2
ANSL_64725,2017-09-05 00:00:00,2017-12-08 19:07:00,0.0,White,0,1,4.54,2017,2017,12,9,43.0,11.82,508.26,1.0,1
ANSL_74564,2015-10-26 00:00:00,2016-11-17 16:09:00,2.0,Orange Tabby,18,4,5.96,2016,2015,11,10,67.0,22.95,1537.6499999999999,0.0,1
ANSL_73736,2015-12-25 00:00:00,2016-11-22 19:40:00,1.0,Tan,13,9,5.81,2016,2015,11,12,16.0,18.96,303.36,0.0,2
ANSL_57213,2014-08-06 00:00:00,2019-01-12 17:23:00,0.0,Blue Merle,0,7,7.39,2019,2014,1,8,46.0,45.48,2092.08,1.0,2
ANSL_74088,2016-08-01 00:00:00,2016-09-30 18:52:00,2.0,Blue Tabby,13,9,4.09,2016,2016,9,8,53.0,10.55,559.1500000000001,0.0,1
ANSL_60118,2016-08-13 00:00:00,2017-07-11 17:12:00,1.0,White,0,7,5.81,2017,2016,7,8,53.0,25.4,1346.1999999999998,0.0,2
ANSL_64912,2015-05-01 00:00:00,2016-10-10 18:01:00,1.0,Brown Brindle,1,4,6.27,2016,2015,10,5,24.0,48.37,1160.8799999999999,0.0,2
ANSL_52082,2016-10-07 00:00:00,2017-10-29 13:29:00,2.0,White,13,9,5.96,2017,2016,10,10,10.0,13.75,137.5,0.0,2
ANSL_72738,2014-08-14 00:00:00,2017-09-01 13:57:00,0.0,Black,0,7,7.02,2017,2014,9,8,40.0,27.44,1097.6000000000001,1.0,2
ANSL_59804,2017-07-08 00:00:00,2017-10-11 00:00:00,0.0,Calico,0,1,4.55,2017,2017,10,7,35.0,34.86,1220.1,1.0,1
ANSL_52174,2018-08-05 00:00:00,2018-11-10 15:12:00,0.0,Torbie,0,1,4.57,2018,2018,11,8,62.0,14.2,880.4,1.0,1
ANSL_67852,2018-12-22 00:00:00,2019-02-27 14:51:00,2.0,Brown Brindle,13,9,4.2,2019,2018,2,12,25.0,40.61,1015.25,1.0,2
ANSL_56956,2016-09-26 00:00:00,2018-10-20 16:58:00,1.0,Black,0,1,6.63,2018,2016,10,9,73.0,34.86,2544.7799999999997,0.0,2
ANSL_76463,2017-04-09 00:00:00,2019-05-03 19:01:00,2.0,Torbie,17,9,6.63,2019,2017,5,4,69.0,11.77,812.13,1.0,1
ANSL_62073,2017-01-26 00:00:00,2017-09-20 19:52:00,1.0,Buff,0,1,5.47,2017,2017,9,1,0.0,21.64,0.0,0.0,2
ANSL_68124,2016-10-21 00:00:00,2016-11-29 14:27:00,2.0,Black,13,9,3.66,2016,2016,11,10,97.0,32.11,3114.67,0.0,1
ANSL_72980,2017-06-06 00:00:00,2017-10-14 16:11:00,1.0,Tricolor,0,1,4.87,2017,2017,10,6,45.0,35.25,1586.25,0.0,2
ANSL_54711,2016-06-10 00:00:00,2017-07-01 11:59:00,-1.0,Brown,15,4,5.96,2017,2016,7,6,11.0,31.5,346.5,2.0,4
ANSL_70907,2016-05-04 00:00:00,2017-06-18 13:49:00,2.0,Black,0,1,6.02,2017,2016,6,5,73.0,5.4,394.20000000000005,0.0,4
ANSL_52003,2014-11-26 00:00:00,2016-12-16 13:57:00,1.0,Black,0,7,6.62,2016,2014,12,11,34.0,17.85,606.9000000000001,0.0,2
ANSL_65697,2016-05-15 00:00:00,2018-06-05 09:00:00,2.0,Blue,16,9,6.62,2018,2016,6,5,42.0,31.96,1342.32,0.0,1
ANSL_55384,2017-11-14 00:00:00,2018-01-23 00:00:00,2.0,Brown Tabby,13,9,4.25,2018,2017,1,11,32.0,24.73,791.36,1.0,1
ANSL_51303,2015-02-01 00:00:00,2018-02-23 15:24:00,2.0,Blue,0,7,7.02,2018,2015,2,2,25.0,20.11,502.75,1.0,2
ANSL_61648,2018-03-22 00:00:00,2018-09-20 13:39:00,1.0,Black,12,1,5.2,2018,2018,9,3,71.0,38.97,2766.87,0.0,2
ANSL_58071,2012-10-04 00:00:00,2018-11-02 13:53:00,1.0,White,0,1,7.71,2018,2012,11,10,63.0,27.89,1757.07,0.0,2
ANSL_54878,2008-04-30 00:00:00,2017-07-24 18:50:00,1.0,Black,0,1,8.12,2017,2008,7,4,48.0,8.26,396.48,0.0,2
ANSL_70759,2013-07-27 00:00:00,2016-09-10 00:00:00,0.0,Brown Tabby,13,9,7.04,2016,2013,9,7,74.0,6.51,481.74,1.0,1
ANSL_55072,2004-08-14 00:00:00,2017-09-04 16:56:00,0.0,White,0,7,8.47,2017,2004,9,8,94.0,47.59,4473.46,1.0,2
ANSL_58422,2012-12-27 00:00:00,2016-10-17 18:30:00,1.0,Black,0,1,7.24,2016,2012,10,12,37.0,5.65,209.05,0.0,2
ANSL_67572,2017-05-05 00:00:00,2018-05-29 16:35:00,1.0,Red,13,9,5.96,2018,2017,5,5,26.0,9.06,235.56,0.0,2
ANSL_52461,2016-05-31 00:00:00,2016-08-22 17:41:00,0.0,Black,7,1,4.42,2016,2016,8,5,51.0,26.14,1333.14,1.0,1
ANSL_50786,2017-02-14 00:00:00,2018-03-10 18:11:00,1.0,Black,0,1,5.96,2018,2017,3,2,47.0,22.86,1074.42,0.0,2
ANSL_55643,2012-03-12 00:00:00,2018-11-03 15:21:00,0.0,Tan,0,7,7.79,2018,2012,11,3,46.0,13.66,628.36,1.0,2
ANSL_53761,2010-02-21 00:00:00,2018-03-14 12:08:00,0.0,Blue Tabby,0,1,7.99,2018,2010,3,2,7.000000000000001,31.92,223.44000000000003,1.0,1
